domain,app,requirement,url
File Sharing,Multi-Uni-Uploader,Auto Update software (For new Servers),https://www.softpedia.com/get/Internet/File-Sharing/Multi-Uni-Uploader.shtml
File Sharing,Multi-Uni-Uploader,Auto Update Software with Audio Notification,https://www.softpedia.com/get/Internet/File-Sharing/Multi-Uni-Uploader.shtml
File Sharing,LAN-Share,Send one or many files.,https://www.softpedia.com/get/Internet/File-Sharing/LAN-Share.shtml
File Sharing,LAN-Share,Send folders or multiple folders.,https://www.softpedia.com/get/Internet/File-Sharing/LAN-Share.shtml
File Sharing,LAN-Share,Send to multiple recipients at once.,https://www.softpedia.com/get/Internet/File-Sharing/LAN-Share.shtml
File Sharing,LAN-Share,"Operation cancel, pause, resume when file transfer.",https://www.softpedia.com/get/Internet/File-Sharing/LAN-Share.shtml
File Sharing,Kommute,Kommute use the anonymous network MUTE.  Protecting your privacy.,https://www.softpedia.com/get/Internet/File-Sharing/Kommute.shtml
File Sharing,Kommute,Kommute is multisource.  Allowing a good download speed.,https://www.softpedia.com/get/Internet/File-Sharing/Kommute.shtml
File Sharing,Kommute,"Kommute is fully compatible with MUTE. So you can download files shared by MUTE customers, and vice versa.",https://www.softpedia.com/get/Internet/File-Sharing/Kommute.shtml
File Sharing,Kommute,"Kommute uses the ""swarming"". This means that it loads portions of the file you want in the middle of the file. Thus the hosts who have entrusted a part of the file can send it, and if the original source disappears before someone else has downloaded the entire file, it is still possible to get the complete file.",https://www.softpedia.com/get/Internet/File-Sharing/Kommute.shtml
File Sharing,Kommute,Kommute allow to start multiple search. You can then navigate between the different tabs.,https://www.softpedia.com/get/Internet/File-Sharing/Kommute.shtml
File Sharing,Kommute,Kommute has a two level search system. You first start a search for keywords. Then you can filter the results with a regular expression.,https://www.softpedia.com/get/Internet/File-Sharing/Kommute.shtml
File Sharing,Dropbox-Folder-Sync,Moves the source folder (the folder on which you right-click)  to the Dropbox. Creates a symbolic link at that location pointing to the corresponding folder inside Dropbox,https://www.softpedia.com/get/Internet/File-Sharing/Dropbox-Folder-Sync.shtml
File Sharing,Dropbox-Folder-Sync,Thus you can access the same folder from two locations,https://www.softpedia.com/get/Internet/File-Sharing/Dropbox-Folder-Sync.shtml
File Sharing,Dropbox-Folder-Sync,Symbolic links are created using the junction utility (installs automatically with the setup) from Sysinternals,https://www.softpedia.com/get/Internet/File-Sharing/Dropbox-Folder-Sync.shtml
File Sharing,Dropbox-Folder-Sync,"If a folder with the same name already exists in your Dropbox, then it asks if it should merge & overwrite. If you wish not to merge, it moves the folder to Dropbox with a modified name",https://www.softpedia.com/get/Internet/File-Sharing/Dropbox-Folder-Sync.shtml
File Sharing,Dropbox-Folder-Sync,"While syncin, please ensure that no file in the folder is locked by any process",https://www.softpedia.com/get/Internet/File-Sharing/Dropbox-Folder-Sync.shtml
File Sharing,Dropbox-Folder-Sync,"Deletes the symbolic link, and moves the corresponding folder in Dropbox back to its original location",https://www.softpedia.com/get/Internet/File-Sharing/Dropbox-Folder-Sync.shtml
File Sharing,Dropbox-Folder-Sync,DFS automatically detects the Dropbox path at the first usage and whenever the Dropbox path setting is corrupt (for eg. Some path which is not a folder),https://www.softpedia.com/get/Internet/File-Sharing/Dropbox-Folder-Sync.shtml
File Sharing,Dropbox-Folder-Sync,"If you feel the folder is not the Dropbox folder or if you wish to sync the folder with some other folder which is inside Dropbox, Use the Change button on the GUI to change this setting",https://www.softpedia.com/get/Internet/File-Sharing/Dropbox-Folder-Sync.shtml
File Sharing,Binfer,File sharing with no uploads or email attachments,https://www.softpedia.com/get/Internet/File-Sharing/Binfer.shtml
File Sharing,Binfer,Files transfer directly from computer to computer,https://www.softpedia.com/get/Internet/File-Sharing/Binfer.shtml
File Sharing,Binfer,Transfer files directly from your computer to any web browser,https://www.softpedia.com/get/Internet/File-Sharing/Binfer.shtml
File Sharing,Binfer,Receive large files without a FTP server,https://www.softpedia.com/get/Internet/File-Sharing/Binfer.shtml
File Sharing,Binfer,Drag and drop hundreds of files,https://www.softpedia.com/get/Internet/File-Sharing/Binfer.shtml
File Sharing,Binfer,Interrupted transfers are automatically resumed,https://www.softpedia.com/get/Internet/File-Sharing/Binfer.shtml
File Sharing,Binfer,AES 128 bit encryption,https://www.softpedia.com/get/Internet/File-Sharing/Binfer.shtml
File Sharing,Binfer,Keep track of what you have sent and to whom,https://www.softpedia.com/get/Internet/File-Sharing/Binfer.shtml
File Sharing,Binfer,View detailed transfer status,https://www.softpedia.com/get/Internet/File-Sharing/Binfer.shtml
File Sharing,Binfer,Chat,https://www.softpedia.com/get/Internet/File-Sharing/Binfer.shtml
File Sharing,ZumoDrive,Play your entire iTunes library from any device,https://www.softpedia.com/get/Internet/File-Sharing/ZumoDrive.shtml
File Sharing,ZumoDrive,Perfect for Netbooks and Smartphones,https://www.softpedia.com/get/Internet/File-Sharing/ZumoDrive.shtml
File Sharing,ZumoDrive,Makes backup and sync unnecessary,https://www.softpedia.com/get/Internet/File-Sharing/ZumoDrive.shtml
File Sharing,ZumoDrive,Upload your files to ZumoDrive and access them from any device,https://www.softpedia.com/get/Internet/File-Sharing/ZumoDrive.shtml
File Sharing,gtk-gnutella,"Share files on the Gnutella network (Limewire, BearShare, Xolox, Gnucleus, Shareaza, Morpheus ...)",https://www.softpedia.com/get/Internet/File-Sharing/gtk-gnutella.shtml
File Sharing,gtk-gnutella,Compressed UDP traffic (negotiated),https://www.softpedia.com/get/Internet/File-Sharing/gtk-gnutella.shtml
File Sharing,gtk-gnutella,TLS support for Gnutella and HTTP connections,https://www.softpedia.com/get/Internet/File-Sharing/gtk-gnutella.shtml
File Sharing,gtk-gnutella,Passive searches,https://www.softpedia.com/get/Internet/File-Sharing/gtk-gnutella.shtml
File Sharing,gtk-gnutella,"Searching by media type (audio, video, image, document, archive)",https://www.softpedia.com/get/Internet/File-Sharing/gtk-gnutella.shtml
File Sharing,gtk-gnutella,Bandwidth management/limiting,https://www.softpedia.com/get/Internet/File-Sharing/gtk-gnutella.shtml
File Sharing,gtk-gnutella,HTTP request pipelining to lower download latency,https://www.softpedia.com/get/Internet/File-Sharing/gtk-gnutella.shtml
File Sharing,gtk-gnutella,UPnP and NAT-PMP support,https://www.softpedia.com/get/Internet/File-Sharing/gtk-gnutella.shtml
File Sharing,File-Search-for-LAN,Multithreaded search with ability to customize number of using threads.,https://www.softpedia.com/get/Internet/File-Sharing/File-Search-for-LAN.shtml
File Sharing,File-Search-for-LAN,Multiply search. You can perform search for several search templates at the same time.,https://www.softpedia.com/get/Internet/File-Sharing/File-Search-for-LAN.shtml
File Sharing,File-Search-for-LAN,Patterns search. You can perform search for specific kind of files.,https://www.softpedia.com/get/Internet/File-Sharing/File-Search-for-LAN.shtml
File Sharing,File-Search-for-LAN,Full Statistics about current state of the search process.,https://www.softpedia.com/get/Internet/File-Sharing/File-Search-for-LAN.shtml
File Sharing,File-Search-for-LAN,Ability to exclude specific domains and hosts from the search.,https://www.softpedia.com/get/Internet/File-Sharing/File-Search-for-LAN.shtml
File Sharing,File-Search-for-LAN,Very suitable for the mp3 file search,https://www.softpedia.com/get/Internet/File-Sharing/File-Search-for-LAN.shtml
File Sharing,File-Search-for-LAN,Advanced statistics.,https://www.softpedia.com/get/Internet/File-Sharing/File-Search-for-LAN.shtml
File Sharing,File-Search-for-LAN,Black List,https://www.softpedia.com/get/Internet/File-Sharing/File-Search-for-LAN.shtml
File Sharing,Insynchq,Read/write + read only sharing permissions (on folder + file),https://www.softpedia.com/get/Internet/File-Sharing/Insynchq.shtml
File Sharing,Insynchq,File sharing (you have to share folders in Dropbox),https://www.softpedia.com/get/Internet/File-Sharing/Insynchq.shtml
File Sharing,Insynchq,Share recipients arent charged against their Google Docs storage quota,https://www.softpedia.com/get/Internet/File-Sharing/Insynchq.shtml
File Sharing,Insynchq,Nested sharing,https://www.softpedia.com/get/Internet/File-Sharing/Insynchq.shtml
File Sharing,Insynchq,Google Docs collaboration,https://www.softpedia.com/get/Internet/File-Sharing/Insynchq.shtml
File Sharing,Insynchq,Leave Insync anytime and all your stuff are in your Google Docs account,https://www.softpedia.com/get/Internet/File-Sharing/Insynchq.shtml
File Sharing,Insynchq,No direct access to your files (a rogue employee will have to create a program that uses the Google Docs API and steal your access credentials to get at your files),https://www.softpedia.com/get/Internet/File-Sharing/Insynchq.shtml
File Sharing,Insynchq,Insync only stores your file metadata,https://www.softpedia.com/get/Internet/File-Sharing/Insynchq.shtml
File Sharing,SendSpace-Wizard,Upload Multiple files,https://www.softpedia.com/get/Internet/File-Sharing/SendSpace-Wizard.shtml
File Sharing,SendSpace-Wizard,Resume Broken Uploads,https://www.softpedia.com/get/Internet/File-Sharing/SendSpace-Wizard.shtml
File Sharing,SendSpace-Wizard,Drag/Drop files to upload to SendSpace,https://www.softpedia.com/get/Internet/File-Sharing/SendSpace-Wizard.shtml
File Sharing,SendSpace-Wizard,Send file links to others by email,https://www.softpedia.com/get/Internet/File-Sharing/SendSpace-Wizard.shtml
File Sharing,SendSpace-Wizard,Add file descriptions and more before uploading,https://www.softpedia.com/get/Internet/File-Sharing/SendSpace-Wizard.shtml
File Sharing,SendSpace-Wizard,"Manage your online files, create folders and more!",https://www.softpedia.com/get/Internet/File-Sharing/SendSpace-Wizard.shtml
File Sharing,SendSpace-Wizard,Get Automatic Updates,https://www.softpedia.com/get/Internet/File-Sharing/SendSpace-Wizard.shtml
File Sharing,Easy-Lan-Folder-Share,Very easy to share folder to others over the LAN.,https://www.softpedia.com/get/Internet/File-Sharing/Easy-Lan-Folder-Share.shtml
File Sharing,Easy-Lan-Folder-Share,"The sharing process is over your Local network, no need to cross the internet, your data safety is ensured .",https://www.softpedia.com/get/Internet/File-Sharing/Easy-Lan-Folder-Share.shtml
File Sharing,Easy-Lan-Folder-Share,"Your visitors don't need to setup additional software . All the things they need to do is find your computer from neighbor in the LAN network, then access the data they want.",https://www.softpedia.com/get/Internet/File-Sharing/Easy-Lan-Folder-Share.shtml
File Sharing,Easy-Lan-Folder-Share,"All visitors are automatically authenticated as ""Guest"" account, no password needed.",https://www.softpedia.com/get/Internet/File-Sharing/Easy-Lan-Folder-Share.shtml
File Sharing,Easy-Lan-Folder-Share,Suitable for home or small office network environment.,https://www.softpedia.com/get/Internet/File-Sharing/Easy-Lan-Folder-Share.shtml
File Sharing,Easy-Lan-Folder-Share,You can see which vistor is real-time accessing to shared folders.,https://www.softpedia.com/get/Internet/File-Sharing/Easy-Lan-Folder-Share.shtml
File Sharing,Easy-Lan-Folder-Share,Stop any share with just one click.,https://www.softpedia.com/get/Internet/File-Sharing/Easy-Lan-Folder-Share.shtml
File Sharing,Easy-Lan-Folder-Share,You can see all the folders being shared at a glance.,https://www.softpedia.com/get/Internet/File-Sharing/Easy-Lan-Folder-Share.shtml
File Sharing,P2P-Transfer,Transfer P2P hashes to a download machine from a client machines,https://www.softpedia.com/get/Internet/File-Sharing/P2P-Transfer.shtml
File Sharing,P2P-Transfer,Can handle multiple connections server side,https://www.softpedia.com/get/Internet/File-Sharing/P2P-Transfer.shtml
File Sharing,P2P-Transfer,Can transfer multiple hashes/torrents at once,https://www.softpedia.com/get/Internet/File-Sharing/P2P-Transfer.shtml
File Sharing,P2P-Transfer,Highly encrypted transfer (512bit),https://www.softpedia.com/get/Internet/File-Sharing/P2P-Transfer.shtml
File Sharing,P2P-Transfer,Automatic updating,https://www.softpedia.com/get/Internet/File-Sharing/P2P-Transfer.shtml
File Sharing,BeInSync,"Keep documents, photos, videos and music in sync across all home, office and notebook computers",https://www.softpedia.com/get/Internet/File-Sharing/BeInSync.shtml
File Sharing,BeInSync,Transfer large amounts of files and data efficiently and securely,https://www.softpedia.com/get/Internet/File-Sharing/BeInSync.shtml
File Sharing,BeInSync,"Have data always available anywhere, automatically",https://www.softpedia.com/get/Internet/File-Sharing/BeInSync.shtml
File Sharing,BeInSync,Enjoy a new and improved user experience,https://www.softpedia.com/get/Internet/File-Sharing/BeInSync.shtml
File Sharing,BeInSync,"Share files, photos and videos instantly, with no need to upload files",https://www.softpedia.com/get/Internet/File-Sharing/BeInSync.shtml
File Sharing,BeInSync,Easily browse through all shared documents and photos from the Web,https://www.softpedia.com/get/Internet/File-Sharing/BeInSync.shtml
File Sharing,BeInSync,"Transfer any size, any type of file",https://www.softpedia.com/get/Internet/File-Sharing/BeInSync.shtml
File Sharing,BeInSync,Work with others on the same folder and keep it in sync,https://www.softpedia.com/get/Internet/File-Sharing/BeInSync.shtml
File Sharing,BeInSync,Access files on remote computers from the Web,https://www.softpedia.com/get/Internet/File-Sharing/BeInSync.shtml
File Sharing,BeInSync,"Use one centralized Web portal for all computers, files and shared folders",https://www.softpedia.com/get/Internet/File-Sharing/BeInSync.shtml
File Sharing,BeInSync,Easily browse through documents and photos,https://www.softpedia.com/get/Internet/File-Sharing/BeInSync.shtml
File Sharing,BeInSync,Download or upload files,https://www.softpedia.com/get/Internet/File-Sharing/BeInSync.shtml
File Sharing,BeInSync,Protect and backup valuable data to secure online storage,https://www.softpedia.com/get/Internet/File-Sharing/BeInSync.shtml
File Sharing,BeInSync,Get the industry's best and most reliable storage from Amazon.com,https://www.softpedia.com/get/Internet/File-Sharing/BeInSync.shtml
File Sharing,BeInSync,"Use ""Hot Backup"" to automatically keep information backed up all the time",https://www.softpedia.com/get/Internet/File-Sharing/BeInSync.shtml
File Sharing,BeInSync,Define customized backup schedules,https://www.softpedia.com/get/Internet/File-Sharing/BeInSync.shtml
File Sharing,BeInSync,Backup of all user's computers under one account,https://www.softpedia.com/get/Internet/File-Sharing/BeInSync.shtml
File Sharing,BeInSync,Restore files from BeInSync's application or from the Web,https://www.softpedia.com/get/Internet/File-Sharing/BeInSync.shtml
File Sharing,TinyPicUploader-Portable,"Full Imgur account support (upload to selected album, create/delete albums, delete all albums pics etc)",https://www.softpedia.com/get/Internet/File-Sharing/TinyPicUploader-Portable.shtml
File Sharing,TinyPicUploader-Portable,Context-menu for right-click on pictures > Send to Imgur,https://www.softpedia.com/get/Internet/File-Sharing/TinyPicUploader-Portable.shtml
File Sharing,TinyPicUploader-Portable,"Batch uploads, drop all your pics in the window and theyll be automatically queued",https://www.softpedia.com/get/Internet/File-Sharing/TinyPicUploader-Portable.shtml
File Sharing,TinyPicUploader-Portable,Smart settings to automatically adjust picture quality or size for faster uploads,https://www.softpedia.com/get/Internet/File-Sharing/TinyPicUploader-Portable.shtml
File Sharing,TinyPicUploader-Portable,Crop live areas of the screen,https://www.softpedia.com/get/Internet/File-Sharing/TinyPicUploader-Portable.shtml
File Sharing,TinyPicUploader-Portable,High quality PNG captures,https://www.softpedia.com/get/Internet/File-Sharing/TinyPicUploader-Portable.shtml
File Sharing,TinyPicUploader-Portable,Capture DirectX surfaces,https://www.softpedia.com/get/Internet/File-Sharing/TinyPicUploader-Portable.shtml
File Sharing,TinyPicUploader-Portable,Select specific windows to capture through Aero Thumbnails,https://www.softpedia.com/get/Internet/File-Sharing/TinyPicUploader-Portable.shtml
File Sharing,TinyPicUploader-Portable,Paste images from clipboard,https://www.softpedia.com/get/Internet/File-Sharing/TinyPicUploader-Portable.shtml
File Sharing,TinyPicUploader-Portable,G15/510 Logitech keyboard LCD applet,https://www.softpedia.com/get/Internet/File-Sharing/TinyPicUploader-Portable.shtml
File Sharing,TinyPicUploader-Portable,Supports all multiple monitor span configurations,https://www.softpedia.com/get/Internet/File-Sharing/TinyPicUploader-Portable.shtml
File Sharing,TinyPicUploader-Portable,"Keep a log of all your uploads, including online delete URL",https://www.softpedia.com/get/Internet/File-Sharing/TinyPicUploader-Portable.shtml
File Sharing,TinyPicUploader-Portable,"Select between only capture (and store in disk), only upload, capture&upload, only capture to clipboard",https://www.softpedia.com/get/Internet/File-Sharing/TinyPicUploader-Portable.shtml
File Sharing,TinyPicUploader-Portable,Copy last image to clipboard,https://www.softpedia.com/get/Internet/File-Sharing/TinyPicUploader-Portable.shtml
File Sharing,TinyPicUploader-Portable,"Native win32 code, does NOT need .net framework, no issues with common bloated/corrupted versions",https://www.softpedia.com/get/Internet/File-Sharing/TinyPicUploader-Portable.shtml
File Sharing,CouchPotato,Just add it and it will be downloaded once it is available,https://www.softpedia.com/get/Internet/File-Sharing/CouchPotato.shtml
File Sharing,CouchPotato,"Set the download quality, your favorite search engine and favorite release groups",https://www.softpedia.com/get/Internet/File-Sharing/CouchPotato.shtml
File Sharing,CouchPotato,"Once downloaded, the file is renamed and moved to your movie folder",https://www.softpedia.com/get/Internet/File-Sharing/CouchPotato.shtml
File Sharing,AmiPic-ShareMaster,File-sharing without peer-to-peer connections,https://www.softpedia.com/get/Internet/File-Sharing/AmiPic-ShareMaster.shtml
File Sharing,AmiPic-ShareMaster,Hidden and regular web pages and files download,https://www.softpedia.com/get/Internet/File-Sharing/AmiPic-ShareMaster.shtml
File Sharing,AmiPic-ShareMaster,Proprietary Magic Files composer/decoder,https://www.softpedia.com/get/Internet/File-Sharing/AmiPic-ShareMaster.shtml
File Sharing,AmiPic-ShareMaster,"Fast image viewer to print pictures, view them on screen or set as desktop wallpaper",https://www.softpedia.com/get/Internet/File-Sharing/AmiPic-ShareMaster.shtml
File Sharing,AmiPic-ShareMaster,Custom search engines scripting lets you add and modify search engines manually,https://www.softpedia.com/get/Internet/File-Sharing/AmiPic-ShareMaster.shtml
File Sharing,AmiPic-ShareMaster,Advanced download options to speed-up files retrieval,https://www.softpedia.com/get/Internet/File-Sharing/AmiPic-ShareMaster.shtml
File Sharing,AmiPic-ShareMaster,Your own off-line search engine finds text in saved documents,https://www.softpedia.com/get/Internet/File-Sharing/AmiPic-ShareMaster.shtml
File Sharing,AmiPic-ShareMaster,"Site copier to download whole web sites, only files or create a file listing",https://www.softpedia.com/get/Internet/File-Sharing/AmiPic-ShareMaster.shtml
File Sharing,AmiPic-ShareMaster,Ability to resume broken downloads,https://www.softpedia.com/get/Internet/File-Sharing/AmiPic-ShareMaster.shtml
File Sharing,AmiPic-ShareMaster,"Special features to ease huge web sites download (mp3 archives, photo galleries)",https://www.softpedia.com/get/Internet/File-Sharing/AmiPic-ShareMaster.shtml
File Sharing,AmiPic-ShareMaster,Ability to block unwanted content sites on-the-fly,https://www.softpedia.com/get/Internet/File-Sharing/AmiPic-ShareMaster.shtml
File Sharing,AmiPic-ShareMaster,Easy to find favorite sites based on downloaded content,https://www.softpedia.com/get/Internet/File-Sharing/AmiPic-ShareMaster.shtml
File Sharing,AmiPic-ShareMaster,Up to 128 projects to organize your database with up to million of URL addresses,https://www.softpedia.com/get/Internet/File-Sharing/AmiPic-ShareMaster.shtml
File Sharing,SendLink,"Have you ever left an important document at home, and wished you could reach through the Internet from work to retrieve it? Well, now you can!",https://www.softpedia.com/get/Internet/File-Sharing/SendLink.shtml
File Sharing,SendLink,"Just use SendLink to email yourself a link to your My Documents folder. From work, you just click on that folder link in order to browse up and down through the entire hierarchy of your documents folder. When you find the file that you need, just click on the file link to download it.",https://www.softpedia.com/get/Internet/File-Sharing/SendLink.shtml
File Sharing,SendLink,"And you can use the same trick to email yourself access to your documents anywhere in the world that you happen to be travelling. Just email a link to your documents folder to a public email account  Yahoo, HotMail, Google, etc.  and presto, instant access to all of your documents from anywhere in the world that you have access to a Web browser.",https://www.softpedia.com/get/Internet/File-Sharing/SendLink.shtml
File Sharing,SendLink,SendLink lets you share your photos three different ways.,https://www.softpedia.com/get/Internet/File-Sharing/SendLink.shtml
File Sharing,SendLink,"If you have a group of photos, say from a recent vacation or family event, then a very easy way to make them all available for download is to send a link to the folder they are in. By sending folder links, friends and family can drop by and visit your photo folder any time they get the urge.",https://www.softpedia.com/get/Internet/File-Sharing/SendLink.shtml
File Sharing,SendLink,"One neat way to share the photos in a folder is to send them as a slideshow. This presents the remote user with a Web page that includes a viewable copy of individual photos, as well as a simple means of sequencing to other photos in the folder. Naturally, they can also download a copy of the photo file to their own computer.",https://www.softpedia.com/get/Internet/File-Sharing/SendLink.shtml
File Sharing,SendLink,You can also flag a folder to be sent as an index. This presents the photos to the remote user as a list of files in their Web browser. Each of these files can be downloaded by the remote user with a single click.,https://www.softpedia.com/get/Internet/File-Sharing/SendLink.shtml
File Sharing,SendLink,"If you have a particular photo that you wish to send someone, you can simply email a link to that file. When the recipient of your photo-sharing email clicks on this file link, they initiate a download of the image file. They can then view this copy at their leisure.",https://www.softpedia.com/get/Internet/File-Sharing/SendLink.shtml
File Sharing,SendLink,"No matter which method you choose, you are sending only tiny links in your emails, not digital photon bombs  you know, those multi-megabyte emails that people just dread. Sure, they want to see the pictures of your trip. And they love to see pictures of your kids. They just don't want their inbox nuked every time you use your digital camera.",https://www.softpedia.com/get/Internet/File-Sharing/SendLink.shtml
File Sharing,SendLink,"The explosion in popularity of digital video cameras, together with the ready availability of video editing software packages such as Windows Movie Maker, has created what might be considered the perfect storm for the proliferation of very large files. Whether you are creating videos of your children's birthday parties or your own short films, the question becomes how do you move these monsters around so that other people can see them?",https://www.softpedia.com/get/Internet/File-Sharing/SendLink.shtml
File Sharing,SendLink,SendLink is the perfect solution to this problem. Simply send them tiny links to those monster files.,https://www.softpedia.com/get/Internet/File-Sharing/SendLink.shtml
File Sharing,SendLink,"Would you like to share file types other than pictures? We have created what we hope you will agree is a very simple way to share any type of file at all. To us, they are all just bits and bytes.",https://www.softpedia.com/get/Internet/File-Sharing/SendLink.shtml
File Sharing,SendLink,"From a legal perspective, however, some are not just bits and bytes. Some of these files, or collections of files, represent the fruit of someone's labor. These files are said to be copyrighted. This means that the creator of these files has the right to determine the conditions under which copies may be made. SendLink is such a copyrighted work. We work hard to make it the best we can. And we are constantly trying to improve it. Many music and video files are copyrighted works, as well. And the artists who created these works feel the same way about their work. They love what they do and cannot envision doing anything else, but they have the right to control the conditions under which copies may be made. This is where your personal responsibility lies  to ensure that you only share files that you have the right to share.",https://www.softpedia.com/get/Internet/File-Sharing/SendLink.shtml
File Sharing,SendLink,"And speaking of simple, remote users need no additional software whatsoever to receive your files. None. Nada. Zip. If they have a working Web browser and email program  and who doesn't these days  they can download a file or view the contents of a folder that you have chosen to share using SendLink.",https://www.softpedia.com/get/Internet/File-Sharing/SendLink.shtml
File Sharing,SendLink,"Most of us have experienced problems trying to send attachments through email. Especially large files. Some email systems do not allow file attachments of a certain type or bigger than a certain size. And these days, with viruses running rampant around the Internet, many email systems strip out all file attachments, regardless of size or type.",https://www.softpedia.com/get/Internet/File-Sharing/SendLink.shtml
File Sharing,SendLink,"SendLink allows you to send very large files by emailing only a very small link to the file, the same way a webpage contains links to other files without containing those files themselves. The file itself gets downloaded from your computer later, when the recipient of your email clicks on the link in your message. Because your email remains small, regardless of the size of the file you are sending, you will not be the one to clog someone else's inbox. And because no files are being attached to the email itself, the files you need to send will not be stripped out.",https://www.softpedia.com/get/Internet/File-Sharing/SendLink.shtml
File Sharing,SendLink,Files sent using SendLink never pass through the email system used to send the link. This totally sidesteps the technical limitations and privacy issues involved in sending files through email.,https://www.softpedia.com/get/Internet/File-Sharing/SendLink.shtml
File Sharing,SendLink,"Many file sharing programs out there let essentially anyone in the world access your files without restriction. SendLink takes a different approach, called controlled access, that enhances the privacy of your files without inhibiting your ability to share with the people you intend to share with.",https://www.softpedia.com/get/Internet/File-Sharing/SendLink.shtml
File Sharing,SendLink,"The basis for controlled access to the files and folders on your computer is a link, which acts as a tiny permission slip. Links are encoded so that only someone who has a link originating from you is able to retrieve the associated file or folder from your computer using SendLink. And links allow you to share the files and folders on your computer wherever they happen to be. You don't have to move them to a special folder in order to share them.",https://www.softpedia.com/get/Internet/File-Sharing/SendLink.shtml
File Sharing,SendLink,"If you wish to enhance the privacy of your shared files and folders, you may use password protection. Passwords are assigned on a link-by-link basis, giving you the ultimate flexibility in controlling access to your shared content.",https://www.softpedia.com/get/Internet/File-Sharing/SendLink.shtml
File Sharing,SendLink,"If you delete a link from SendLink, even those who have received links from you can no longer retrieve the associated file or folder. But other links to the same file or folder will continue to work just fine. SendLink gives you control over not only which files can be downloaded, but by whom.",https://www.softpedia.com/get/Internet/File-Sharing/SendLink.shtml
File Sharing,SendLink,"To further enhance the privacy of your files and your computer, you can choose to run SendLink selectively. When SendLink is not running, links will not work. Period. They become broken links. Re-run SendLink and links function once again.",https://www.softpedia.com/get/Internet/File-Sharing/SendLink.shtml
File Sharing,Syncdocs,Syncs automatically when changes or new files are made.,https://www.softpedia.com/get/Internet/File-Sharing/Syncdocs.shtml
File Sharing,Syncdocs,Works with all types of files.,https://www.softpedia.com/get/Internet/File-Sharing/Syncdocs.shtml
File Sharing,Syncdocs,Google Docs can be mapped as a drive letter,https://www.softpedia.com/get/Internet/File-Sharing/Syncdocs.shtml
File Sharing,Syncdocs,Your files are always at the latest version  never again forget your work on your laptop or USB stick,https://www.softpedia.com/get/Internet/File-Sharing/Syncdocs.shtml
File Sharing,Syncdocs,"Save a file on your PC and access it from your netbook, iPad or smartphone.  All changes are synced back.",https://www.softpedia.com/get/Internet/File-Sharing/Syncdocs.shtml
File Sharing,Syncdocs,Changes you make when offline are automatically synced when you have Internet access again.,https://www.softpedia.com/get/Internet/File-Sharing/Syncdocs.shtml
File Sharing,Syncdocs,Your files are securely backed up to Googles worldwide data centers.,https://www.softpedia.com/get/Internet/File-Sharing/Syncdocs.shtml
File Sharing,Syncdocs,Revision control means you can go back in time to a previous version of a document.,https://www.softpedia.com/get/Internet/File-Sharing/Syncdocs.shtml
File Sharing,Syncdocs,"Dont worry about forgetting to make a backup, as Syncdocs backs up automatically.",https://www.softpedia.com/get/Internet/File-Sharing/Syncdocs.shtml
File Sharing,Syncdocs,All your Google documents are also backed up on your local PC for offline access.,https://www.softpedia.com/get/Internet/File-Sharing/Syncdocs.shtml
File Sharing,Syncdocs,"Google Docs is less useful if all your data stays behind on your PC, and you can only import one file at a time using the web interface. Syncdocs copies all your files and folders to Google in one go.",https://www.softpedia.com/get/Internet/File-Sharing/Syncdocs.shtml
File Sharing,Syncdocs,Intelligent conversion features make sure your documents stay in the format you want and backups are made if document fidelity might be lost.,https://www.softpedia.com/get/Internet/File-Sharing/Syncdocs.shtml
File Sharing,Syncdocs,Use Googles powerful search feature to search your own documents.,https://www.softpedia.com/get/Internet/File-Sharing/Syncdocs.shtml
File Sharing,Syncdocs,Access the full power of Google Docs by moving all your existing data online.,https://www.softpedia.com/get/Internet/File-Sharing/Syncdocs.shtml
File Sharing,Syncdocs,"Syncdocs allows you to mix your old desktop programs and files with Google Docs, transparently.",https://www.softpedia.com/get/Internet/File-Sharing/Syncdocs.shtml
File Sharing,Syncdocs,"This eases the transition to Google Docs by letting users make the move at their own pace, rather than a jarring switch-over.",https://www.softpedia.com/get/Internet/File-Sharing/Syncdocs.shtml
File Sharing,Syncdocs,"Different members of your team can use the program they prefer, and still get all the advantages of Googles cloud platform.",https://www.softpedia.com/get/Internet/File-Sharing/Syncdocs.shtml
File Sharing,Syncdocs,Easily share files on your PC,https://www.softpedia.com/get/Internet/File-Sharing/Syncdocs.shtml
File Sharing,Syncdocs,"Control access. Share to the world, or to only specific users.  Revoke access at any time.",https://www.softpedia.com/get/Internet/File-Sharing/Syncdocs.shtml
File Sharing,Syncdocs,Stop emailing attachments. Stop worrying about multiple versions. Use powerful document sharing features to share and merge documents.,https://www.softpedia.com/get/Internet/File-Sharing/Syncdocs.shtml
File Sharing,Syncdocs,Syncdocs enables live collaboration between Google Docs and Microsoft Word users.,https://www.softpedia.com/get/Internet/File-Sharing/Syncdocs.shtml
File Sharing,Syncdocs,Access the power of Google from your desktop. Edit office documents on Google by simply clicking on a local file.,https://www.softpedia.com/get/Internet/File-Sharing/Syncdocs.shtml
File Sharing,Syncdocs,View pdf files and office documents or email attachments on Google without worrying about viruses or spyware.,https://www.softpedia.com/get/Internet/File-Sharing/Syncdocs.shtml
