domain,app,requirement,url
Compression Tool,Bitser,"Creates archives: ZIP, 7-ZIP, EXE (supports self extracting and split archives)",https://www.softpedia.com/get/Compression-tools/Bitser.shtml
Compression Tool,Bitser,Create compressed backups of your data using checkboxes in windows explorer to select multiple files and folders.,https://www.softpedia.com/get/Compression-tools/Bitser.shtml
Compression Tool,Bitser,AES-256 bit encryption for secure backup of confidential data.,https://www.softpedia.com/get/Compression-tools/Bitser.shtml
Compression Tool,Bitser,Drag and drop support for adding and updating archives from built in file explorer.,https://www.softpedia.com/get/Compression-tools/Bitser.shtml
Compression Tool,Bitser,Context Menu (right click shortcut menu) access to archives from windows explorer,https://www.softpedia.com/get/Compression-tools/Bitser.shtml
Compression Tool,Bitser,Create or extract multiple zip files simultaneously from windows explorer.,https://www.softpedia.com/get/Compression-tools/Bitser.shtml
Compression Tool,Bitser,"Convert archives between formats (full or partial conversion from any format to zip,7-zip or exe).",https://www.softpedia.com/get/Compression-tools/Bitser.shtml
Compression Tool,Bitser,"Reports showing history of archived files, parameters used and comparisons of compression ratios, speeds, and sizes.",https://www.softpedia.com/get/Compression-tools/Bitser.shtml
Compression Tool,Bitser,Explorer style views of archives with source and destination folders accessible from a single window.,https://www.softpedia.com/get/Compression-tools/Bitser.shtml
Compression Tool,Bitser,"MD5, SHA-1 and SHA-256 checksum calculator for windows file verification.",https://www.softpedia.com/get/Compression-tools/Bitser.shtml
Compression Tool,Bitser,Password Manager to store multiple passwords in a single AES encrypted file.,https://www.softpedia.com/get/Compression-tools/Bitser.shtml
Compression Tool,Bitser,Interface can be translated into any language.,https://www.softpedia.com/get/Compression-tools/Bitser.shtml
Compression Tool,CAM-UnZip,UnZip any ZIP files quickly and easily.,https://www.softpedia.com/get/Compression-tools/CAM-UnZip.shtml
Compression Tool,CAM-UnZip,"List files in a ZIP archive, extract all or selected files.",https://www.softpedia.com/get/Compression-tools/CAM-UnZip.shtml
Compression Tool,CAM-UnZip,View files in ZIP archives before extracting.,https://www.softpedia.com/get/Compression-tools/CAM-UnZip.shtml
Compression Tool,CAM-UnZip,Create new ZIP files and easily add/remove files to/from them.,https://www.softpedia.com/get/Compression-tools/CAM-UnZip.shtml
Compression Tool,CAM-UnZip,Optionally run setup automatically after unzipping. Run downloaded ZIP file installers automatically.,https://www.softpedia.com/get/Compression-tools/CAM-UnZip.shtml
Compression Tool,CAM-UnZip,Command line interface exposes all features and options so you can call it from batch files and other programs with complete control of the Zipping/Unzipping process.,https://www.softpedia.com/get/Compression-tools/CAM-UnZip.shtml
Compression Tool,Quick-7z-Extractor,Coded with security features,https://www.softpedia.com/get/Compression-tools/Quick-7z-Extractor.shtml
Compression Tool,Quick-7z-Extractor,Browse the folder after extraction,https://www.softpedia.com/get/Compression-tools/Quick-7z-Extractor.shtml
Compression Tool,Quick-7z-Extractor,Supports multipart files,https://www.softpedia.com/get/Compression-tools/Quick-7z-Extractor.shtml
Compression Tool,Quick-7z-Extractor,Works with simply,https://www.softpedia.com/get/Compression-tools/Quick-7z-Extractor.shtml
Compression Tool,Quick-7z-Extractor,Fast GUI,https://www.softpedia.com/get/Compression-tools/Quick-7z-Extractor.shtml
Compression Tool,Astrotite-200X,"Fast and high compression ratio, even for multimedia formats, with similar or better results than the most of the commercial tools.",https://www.softpedia.com/get/Compression-tools/Astrotite-200X.shtml
Compression Tool,Astrotite-200X,"Allows multi-part compression, splitting in a user defined file size.",https://www.softpedia.com/get/Compression-tools/Astrotite-200X.shtml
Compression Tool,Astrotite-200X,"Each part can be treated individually, giving you the ability of extracting files even if a part is missing.",https://www.softpedia.com/get/Compression-tools/Astrotite-200X.shtml
Compression Tool,Astrotite-200X,256-bit AES encryption.,https://www.softpedia.com/get/Compression-tools/Astrotite-200X.shtml
Compression Tool,Astrotite-200X,"The achieved file would have always the same hash for the same files, even when compressed in different computers.*1.",https://www.softpedia.com/get/Compression-tools/Astrotite-200X.shtml
Compression Tool,Astrotite-200X,"Safely hide files, making them undetectable unless the correct password is given.",https://www.softpedia.com/get/Compression-tools/Astrotite-200X.shtml
Compression Tool,Astrotite-200X,Using the anonymous AstroA2P network you can repair (always that the file was previously uploaded to the network) or share your Astrotite files with ease.,https://www.softpedia.com/get/Compression-tools/Astrotite-200X.shtml
Compression Tool,Astrotite-200X,"English, Spanish and Japanese interface (more will be included in forthcoming updates)",https://www.softpedia.com/get/Compression-tools/Astrotite-200X.shtml
Compression Tool,Astrotite-200X,"Extract from .AST2, .RAR, .ZIP, .TAR, .GZ, .BZ2 and .TAR.GZ files very fast.",https://www.softpedia.com/get/Compression-tools/Astrotite-200X.shtml
Compression Tool,Astrotite-200X,Allows listing and extracting even if the file is corrupted or incomplete (if there is enough data available). Extracts from incomplete downloaded files.,https://www.softpedia.com/get/Compression-tools/Astrotite-200X.shtml
Compression Tool,Zip-Self-Extractor-Creator,Optional 128-bit / 256-bit AES Encryption,https://www.softpedia.com/get/Compression-tools/Zip-Self-Extractor-Creator.shtml
Compression Tool,Zip-Self-Extractor-Creator,Interfaceless unzipping to temp directory or pre-set directory.,https://www.softpedia.com/get/Compression-tools/Zip-Self-Extractor-Creator.shtml
Compression Tool,Zip-Self-Extractor-Creator,"Auto-run of an EXE contained within the self-extracting zip after unzipping, with the ability to pass command line parameters to the EXE.",https://www.softpedia.com/get/Compression-tools/Zip-Self-Extractor-Creator.shtml
Compression Tool,Zip-Self-Extractor-Creator,Title bar customization,https://www.softpedia.com/get/Compression-tools/Zip-Self-Extractor-Creator.shtml
Compression Tool,Zip-Self-Extractor-Creator,Icon customization,https://www.softpedia.com/get/Compression-tools/Zip-Self-Extractor-Creator.shtml
Compression Tool,TurboZIP,"Open all major archive and e-mail formats; create Zip, JAR, LHA and e-mail encoding",https://www.softpedia.com/get/Compression-tools/TurboZIP.shtml
Compression Tool,TurboZIP,Silent archive option,https://www.softpedia.com/get/Compression-tools/TurboZIP.shtml
Compression Tool,TurboZIP,Automated compress command,https://www.softpedia.com/get/Compression-tools/TurboZIP.shtml
Compression Tool,TurboZIP,Supports 9 levels of compression ratios vs. speed,https://www.softpedia.com/get/Compression-tools/TurboZIP.shtml
Compression Tool,TurboZIP,"File spanning on HDD, Removable Drive, and CD/DVD",https://www.softpedia.com/get/Compression-tools/TurboZIP.shtml
Compression Tool,TurboZIP,"Unlimited file size, PKZIP 8.0, SecureZIP 8.0 and WinZip 9.0 compatible",https://www.softpedia.com/get/Compression-tools/TurboZIP.shtml
Compression Tool,TurboZIP,Extensive filter support to include and exclude files,https://www.softpedia.com/get/Compression-tools/TurboZIP.shtml
Compression Tool,TurboZIP,Display the internal subfolder structure in tree view,https://www.softpedia.com/get/Compression-tools/TurboZIP.shtml
Compression Tool,TurboZIP,Secure cataloging and archive management,https://www.softpedia.com/get/Compression-tools/TurboZIP.shtml
Compression Tool,TurboZIP,Supports internal viewing of 200+ popular formats,https://www.softpedia.com/get/Compression-tools/TurboZIP.shtml
Compression Tool,TurboZIP,Supports 128/256 Advanced Encryption Standards,https://www.softpedia.com/get/Compression-tools/TurboZIP.shtml
Compression Tool,TurboZIP,Transparent editing of photo and text within archive and automatically save it back,https://www.softpedia.com/get/Compression-tools/TurboZIP.shtml
Compression Tool,TurboZIP,Send selected files in an archive to E-mail or create a new Zip and send to E-mail,https://www.softpedia.com/get/Compression-tools/TurboZIP.shtml
Compression Tool,Quick-Zip-Lite,Full drag and drop,https://www.softpedia.com/get/Compression-tools/Quick-Zip-Lite.shtml
Compression Tool,Quick-Zip-Lite,Queue Monitor,https://www.softpedia.com/get/Compression-tools/Quick-Zip-Lite.shtml
Compression Tool,Quick-Zip-Lite,Thumbnail mode,https://www.softpedia.com/get/Compression-tools/Quick-Zip-Lite.shtml
Compression Tool,Quick-Zip-Lite,Folder like bookmarks and Hotedit,https://www.softpedia.com/get/Compression-tools/Quick-Zip-Lite.shtml
Compression Tool,Quick-Zip-Lite,"qzLite3 provides easy to use filtering techniques (e.g. filename wildcards, size) to search for files inside of an archive.",https://www.softpedia.com/get/Compression-tools/Quick-Zip-Lite.shtml
Compression Tool,12Ghosts-Zip,Up to 20% better compression than standard zip format,https://www.softpedia.com/get/Compression-tools/12Ghosts-Zip.shtml
Compression Tool,12Ghosts-Zip,Easiest handling of compressed files. Only 2 steps to zip - one click to unzip,https://www.softpedia.com/get/Compression-tools/12Ghosts-Zip.shtml
Compression Tool,12Ghosts-Zip,Always creates self-extracting files - you'll never need a program to unzip 12-Zip2 files,https://www.softpedia.com/get/Compression-tools/12Ghosts-Zip.shtml
Compression Tool,12Ghosts-Zip,Send a 12-Zip2 compressed file by e-mail to a friend. They don't need to know anything about zip files. All they need to do is double-click the compressed file.,https://www.softpedia.com/get/Compression-tools/12Ghosts-Zip.shtml
Compression Tool,12Ghosts-Zip,"Includes subfolders, and re-stores them relative to the target folder, automatically.",https://www.softpedia.com/get/Compression-tools/12Ghosts-Zip.shtml
Compression Tool,12Ghosts-Zip,"Burrows-Wheeler compression algorithm, generally considerably better than LZ77/78-based compressors.",https://www.softpedia.com/get/Compression-tools/12Ghosts-Zip.shtml
Compression Tool,Multi-Unpacker,Recursive scanning of folders and sub-folders for archives,https://www.softpedia.com/get/Compression-tools/Multi-Unpacker.shtml
Compression Tool,Multi-Unpacker,Multi part (split) archive support.,https://www.softpedia.com/get/Compression-tools/Multi-Unpacker.shtml
Compression Tool,Multi-Unpacker,Nested archive handling (recursively extract archives that were packed in other archives).,https://www.softpedia.com/get/Compression-tools/Multi-Unpacker.shtml
Compression Tool,Multi-Unpacker,Choose whether to replace or to keep existing files.,https://www.softpedia.com/get/Compression-tools/Multi-Unpacker.shtml
Compression Tool,Multi-Unpacker,Deletes successfully extracted archives. Good for unpacking large amount of archives when low on disk space.,https://www.softpedia.com/get/Compression-tools/Multi-Unpacker.shtml
Compression Tool,Multi-Unpacker,You can cancel the whole process anytime.,https://www.softpedia.com/get/Compression-tools/Multi-Unpacker.shtml
Compression Tool,WinROX,"Support many type archiver format (ROX, RAX, ZIP, GZ, TGZ, TAR, ARC, ARJ, RAR, CAB, LZH, LHA)",https://www.softpedia.com/get/Compression-tools/WinROX.shtml
Compression Tool,WinROX,Compress Files Up to 98%,https://www.softpedia.com/get/Compression-tools/WinROX.shtml
Compression Tool,WinROX,Auto Shell Execute ( If You Click Files in Archive),https://www.softpedia.com/get/Compression-tools/WinROX.shtml
Compression Tool,WinROX,"With ""View File in Text""",https://www.softpedia.com/get/Compression-tools/WinROX.shtml
Compression Tool,WinROX,"With ""View File in Notepad"" (Notepad required)",https://www.softpedia.com/get/Compression-tools/WinROX.shtml
Compression Tool,WinROX,"""Picture Viewer"" for preview picture (JPG,ICO,BMP ,etc)",https://www.softpedia.com/get/Compression-tools/WinROX.shtml
Compression Tool,WinROX,"""Change Skin"" For Change Skin WinROX",https://www.softpedia.com/get/Compression-tools/WinROX.shtml
Compression Tool,WinROX,"RoX Archive : Zlib 1.2.5.0 Compression Method , With Archive Comment , Password , Convert Archive to RoX Installer , Edit (Add File,Delete File)",https://www.softpedia.com/get/Compression-tools/WinROX.shtml
Compression Tool,WinROX,"RaX Archive : NST5 Compression Method , With Archive Comment , Password , Convert Archive to AEX , Edit (Add File,Delete File)",https://www.softpedia.com/get/Compression-tools/WinROX.shtml
Compression Tool,WinROX,"With ""WinROX AntiVirus"" for scan archive from viruses",https://www.softpedia.com/get/Compression-tools/WinROX.shtml
Compression Tool,WinROX,"With ""WinROX Archive Extractor"" for extract archive ZIP, GZ, TAR, TGZ",https://www.softpedia.com/get/Compression-tools/WinROX.shtml
Compression Tool,WinROX,With Custom Scan Archive ( Scan with your AV),https://www.softpedia.com/get/Compression-tools/WinROX.shtml
Compression Tool,WinROX,"You Can ""Change Background""",https://www.softpedia.com/get/Compression-tools/WinROX.shtml
Compression Tool,WinROX,"With plugin ""WinROX 7zip Plugin"" to make/edit file 7z archive",https://www.softpedia.com/get/Compression-tools/WinROX.shtml
Compression Tool,WinROX,"With plugin ""WinROX ZIP Editor"" for make , edit and extract ZIP archive",https://www.softpedia.com/get/Compression-tools/WinROX.shtml
Compression Tool,Zipstar,"Direct support for the archive formats SQX, ZIP and CAB",https://www.softpedia.com/get/Compression-tools/Zipstar.shtml
Compression Tool,Zipstar,Full support of ZIP64 (no restrictions regarding the archive size and number of files within a ZIP archive) and Deflate64,https://www.softpedia.com/get/Compression-tools/Zipstar.shtml
Compression Tool,Zipstar,Complete Windows Explorer integration,https://www.softpedia.com/get/Compression-tools/Zipstar.shtml
Compression Tool,Zipstar,Integrated Quick View for many file formats,https://www.softpedia.com/get/Compression-tools/Zipstar.shtml
Compression Tool,Zipstar,Archive Favorites and Archive Folders,https://www.softpedia.com/get/Compression-tools/Zipstar.shtml
Compression Tool,Zipstar,Archive information window which displays the most important archive properties,https://www.softpedia.com/get/Compression-tools/Zipstar.shtml
Compression Tool,Zipstar,The FREE Archiver For Home Users,https://www.softpedia.com/get/Compression-tools/Zipstar.shtml
Compression Tool,Zipstar,ZipStar may be used free of charge if you,https://www.softpedia.com/get/Compression-tools/Zipstar.shtml
Compression Tool,Advanced-Archive-Repair,Support to repair all subtypes of Zip files and all kinds of self-extracting files,https://www.softpedia.com/get/Compression-tools/Advanced-Archive-Repair.shtml
Compression Tool,Advanced-Archive-Repair,Support to repair standard Unix TAR files,https://www.softpedia.com/get/Compression-tools/Advanced-Archive-Repair.shtml
Compression Tool,Advanced-Archive-Repair,"Support to repair all version of Microsoft cabinet files, compressed with MSZIP, LZX and Quantum methods",https://www.softpedia.com/get/Compression-tools/Advanced-Archive-Repair.shtml
Compression Tool,Advanced-Archive-Repair,"Support to repair files on corrupted medias, such as floppy disks, Zip disks, CDROMs, etc",https://www.softpedia.com/get/Compression-tools/Advanced-Archive-Repair.shtml
Compression Tool,Advanced-Archive-Repair,Support to repair a batch of corrupt files,https://www.softpedia.com/get/Compression-tools/Advanced-Archive-Repair.shtml
Compression Tool,Advanced-Archive-Repair,"Support integration with Windows Explorer, so you can repair a file with the context menu of Windows Explorer easily",https://www.softpedia.com/get/Compression-tools/Advanced-Archive-Repair.shtml
Compression Tool,Advanced-Archive-Repair,Support drag & drop operation,https://www.softpedia.com/get/Compression-tools/Advanced-Archive-Repair.shtml
Compression Tool,Advanced-Archive-Repair,Support command line parameters,https://www.softpedia.com/get/Compression-tools/Advanced-Archive-Repair.shtml
Compression Tool,ZipALot,Extract multiple archives at once,https://www.softpedia.com/get/Compression-tools/ZipALot.shtml
Compression Tool,ZipALot,Filter the in- and output,https://www.softpedia.com/get/Compression-tools/ZipALot.shtml
Compression Tool,ZipALot,Create an own subdirectory for each extracted file,https://www.softpedia.com/get/Compression-tools/ZipALot.shtml
Compression Tool,ZipALot,"Supported archive types: ZIP, RAR, ACE (version 2)",https://www.softpedia.com/get/Compression-tools/ZipALot.shtml
Compression Tool,ZipALot,Shell integration (right-click on directories in explorer),https://www.softpedia.com/get/Compression-tools/ZipALot.shtml
Compression Tool,UPX-Easy-GUI,Add to Explorer Context Menu,https://www.softpedia.com/get/Compression-tools/UPX-Easy-GUI.shtml
Compression Tool,UPX-Easy-GUI,Compress files with UPX,https://www.softpedia.com/get/Compression-tools/UPX-Easy-GUI.shtml
Compression Tool,UPX-Easy-GUI,Decompress files packed by UPX,https://www.softpedia.com/get/Compression-tools/UPX-Easy-GUI.shtml
Compression Tool,UPX-Easy-GUI,Very user-friendly GUI,https://www.softpedia.com/get/Compression-tools/UPX-Easy-GUI.shtml
Compression Tool,SharpArchiver,"Create,Open,Delete and Extract : Zip,7Zip,Lha,Sqx",https://www.softpedia.com/get/Compression-tools/SharpArchiver.shtml
Compression Tool,SharpArchiver,"Zip,7Zip,Tar,GZip,BZip2,Arc,Arj,Asd,Ace,Mime,B64,Bel,Deb, Yz1,F,Frz,Iicl,Ico,Cab,Jam,Lha,Lzh,Lzs,Hqx,Cpt,Dmg,Pit.Pak,Wad,Rar,Rpm,Sqx,MacBin, Cpio,Shar,Uue,Xxe,Imp,Yenc,Zoo,Ear,Jar,War,Wsz,Mskin,Bzs,Wal,Wmz",https://www.softpedia.com/get/Compression-tools/SharpArchiver.shtml
Compression Tool,SharpArchiver,Associate archives with SharpArchiver,https://www.softpedia.com/get/Compression-tools/SharpArchiver.shtml
Compression Tool,SharpArchiver,Add a menu to windows shell which will enable you to extract or create archives with just 2 mouse clicks,https://www.softpedia.com/get/Compression-tools/SharpArchiver.shtml
Compression Tool,SharpArchiver,MultiExtract Tool,https://www.softpedia.com/get/Compression-tools/SharpArchiver.shtml
Compression Tool,SharpArchiver,ConvertArchive Tool,https://www.softpedia.com/get/Compression-tools/SharpArchiver.shtml
Compression Tool,SharpArchiver,Encrypt/Decrypt Tool: enables you to protect any file on your computer by creating a sharparchiver encrypted file ( .SAE ).,https://www.softpedia.com/get/Compression-tools/SharpArchiver.shtml
Compression Tool,SharpArchiver,SharpArchiver is very simple to use.This is one of the key features because there are archivers out there that are very good but their interface is complex and confusing.Simple and free are the best reasons you should use SharpArchiver.,https://www.softpedia.com/get/Compression-tools/SharpArchiver.shtml
Compression Tool,Paquet-Builder,"Paquet Builder uses 7-Zip compression to create most compact packages available with high speed: LZMA2, BCJ2 filter, PPMD... and multi-core file compression.",https://www.softpedia.com/get/Compression-tools/Paquet-Builder.shtml
Compression Tool,Paquet-Builder,Save bandwidth and disk space when delivering files over the Internet.,https://www.softpedia.com/get/Compression-tools/Paquet-Builder.shtml
Compression Tool,Paquet-Builder,You can also convert your existing 7z archives to Self-Extracting 7z files (SFX).,https://www.softpedia.com/get/Compression-tools/Paquet-Builder.shtml
Compression Tool,Paquet-Builder,"Create standard or Windows wizard-styled self-extracting archives and change any detail of your package's design: user interface, custom dialogs, splash screens, .exe icon and version information, file copyright.",https://www.softpedia.com/get/Compression-tools/Paquet-Builder.shtml
Compression Tool,Paquet-Builder,Show your own company information and advertisement.,https://www.softpedia.com/get/Compression-tools/Paquet-Builder.shtml
Compression Tool,Paquet-Builder,Add custom actions and configure them visually to do what you want: prompt users; detect system configuration; create shortcuts; read/write Windows registry keys and .ini files; modify file properties; work with variables; use If/Then/Else conditionals;  execute program and document files.,https://www.softpedia.com/get/Compression-tools/Paquet-Builder.shtml
Compression Tool,Paquet-Builder,Include uninstallers to remove changes performed by packages.,https://www.softpedia.com/get/Compression-tools/Paquet-Builder.shtml
Compression Tool,Paquet-Builder,"Organize files into components, set destination paths, ask end users for components to install, add conditions to file extraction.",https://www.softpedia.com/get/Compression-tools/Paquet-Builder.shtml
Compression Tool,Alpha-ZIP,Easy compression of files. Create new ZIP files or other archive types with the click of a mouse.,https://www.softpedia.com/get/Compression-tools/Alpha-ZIP.shtml
Compression Tool,Alpha-ZIP,Easy extraction of ZIP files and other archive types. Unzip files of many different formats.,https://www.softpedia.com/get/Compression-tools/Alpha-ZIP.shtml
Compression Tool,Alpha-ZIP,"Familiar user interface: ZIP files and other archives behave exactly like folders, but with some extra tools.",https://www.softpedia.com/get/Compression-tools/Alpha-ZIP.shtml
Compression Tool,Alpha-ZIP,Windows integration: You will find the Alpha ZIP functionality in menus throughout Windows.,https://www.softpedia.com/get/Compression-tools/Alpha-ZIP.shtml
Compression Tool,Alpha-ZIP,Easy support for self extracting files. Turn your ZIP files into programs.,https://www.softpedia.com/get/Compression-tools/Alpha-ZIP.shtml
Compression Tool,Alpha-ZIP,Handy email integration: Compress and email at once.,https://www.softpedia.com/get/Compression-tools/Alpha-ZIP.shtml
Compression Tool,Alpha-ZIP,Integration with virus scanners: Scan your ZIP files and other archive types for viruses.,https://www.softpedia.com/get/Compression-tools/Alpha-ZIP.shtml
Compression Tool,Alpha-ZIP,Easy conversion between different file formats.,https://www.softpedia.com/get/Compression-tools/Alpha-ZIP.shtml
Compression Tool,Alpha-ZIP,Open files and programs directly from inside the ZIP folder. Run the setup within a downloaded ZIP file with extreme ease.,https://www.softpedia.com/get/Compression-tools/Alpha-ZIP.shtml
Compression Tool,Alpha-ZIP,Integrity check lets you see if a file is healthy.,https://www.softpedia.com/get/Compression-tools/Alpha-ZIP.shtml
Compression Tool,Alpha-ZIP,"Support for 7-zip, a new format that provides much better compression rates than the classic file formats.",https://www.softpedia.com/get/Compression-tools/Alpha-ZIP.shtml
Compression Tool,Alpha-ZIP,Alpha ZIP can both create and extract CAB files.,https://www.softpedia.com/get/Compression-tools/Alpha-ZIP.shtml
Compression Tool,Alpha-ZIP,Use Alpha ZIP to safely extract TAR files.,https://www.softpedia.com/get/Compression-tools/Alpha-ZIP.shtml
Compression Tool,Alpha-ZIP,Use Alpha ZIP to safely extract RAR files.,https://www.softpedia.com/get/Compression-tools/Alpha-ZIP.shtml
Compression Tool,Alpha-ZIP,Extract Gzip files with Alpha ZIP.,https://www.softpedia.com/get/Compression-tools/Alpha-ZIP.shtml
Compression Tool,Alpha-ZIP,Alpha ZIP is extremely easy to use.,https://www.softpedia.com/get/Compression-tools/Alpha-ZIP.shtml
Compression Tool,Alpha-ZIP,Compress email attachments with Alpha ZIP.,https://www.softpedia.com/get/Compression-tools/Alpha-ZIP.shtml
Compression Tool,Alpha-ZIP,Support for LHA and LHZ archives,https://www.softpedia.com/get/Compression-tools/Alpha-ZIP.shtml
Compression Tool,Alpha-ZIP,Create Jar files with Alpha ZIP.,https://www.softpedia.com/get/Compression-tools/Alpha-ZIP.shtml
Compression Tool,Alpha-ZIP,Extract and create Pkzip compatible files with Alpha ZIP.,https://www.softpedia.com/get/Compression-tools/Alpha-ZIP.shtml
Compression Tool,Alpha-ZIP,Create .tgz files in one pass.,https://www.softpedia.com/get/Compression-tools/Alpha-ZIP.shtml
Compression Tool,Alpha-ZIP,"Alpha ZIP, the only ZIP program you need.",https://www.softpedia.com/get/Compression-tools/Alpha-ZIP.shtml
Compression Tool,Squeez,Modern User Interface,https://www.softpedia.com/get/Compression-tools/Squeez.shtml
Compression Tool,Squeez,Supporting many Archive Formats,https://www.softpedia.com/get/Compression-tools/Squeez.shtml
Compression Tool,Squeez,Full Integration into Windows Explorer,https://www.softpedia.com/get/Compression-tools/Squeez.shtml
Compression Tool,Squeez,Add-In for Microsoft Outlook,https://www.softpedia.com/get/Compression-tools/Squeez.shtml
Compression Tool,Squeez,Command Line Mode,https://www.softpedia.com/get/Compression-tools/Squeez.shtml
Compression Tool,Squeez,Native 64-bit Version,https://www.softpedia.com/get/Compression-tools/Squeez.shtml
Compression Tool,EasyZip,Added the PPMd compression method,https://www.softpedia.com/get/Compression-tools/EasyZip.shtml
Compression Tool,EasyZip,Added BZip2 compression method,https://www.softpedia.com/get/Compression-tools/EasyZip.shtml
Compression Tool,EasyZip,Completely re-written in VS.NET 2005,https://www.softpedia.com/get/Compression-tools/EasyZip.shtml
Compression Tool,EasyZip,100% Vista compatable,https://www.softpedia.com/get/Compression-tools/EasyZip.shtml
Compression Tool,EasyZip,New skin engine and a new skin,https://www.softpedia.com/get/Compression-tools/EasyZip.shtml
Compression Tool,EasyZip,Many minor inprovements,https://www.softpedia.com/get/Compression-tools/EasyZip.shtml
Compression Tool,CuteZIP,An Easy to Use Drag and Drop Interface,https://www.softpedia.com/get/Compression-tools/CuteZIP.shtml
Compression Tool,CuteZIP,Multiple Concurrent File Extraction,https://www.softpedia.com/get/Compression-tools/CuteZIP.shtml
Compression Tool,CuteZIP,Tabbed Interface,https://www.softpedia.com/get/Compression-tools/CuteZIP.shtml
Compression Tool,CuteZIP,Powerful Password Protection and Encryption,https://www.softpedia.com/get/Compression-tools/CuteZIP.shtml
Compression Tool,CuteZIP,"Support for Multiple Archive Formats (zip, cab, GZIP, TAR, PK3, PAK, ACE, ARK, RAR)",https://www.softpedia.com/get/Compression-tools/CuteZIP.shtml
Compression Tool,CuteZIP,Full Windows Shell Integration,https://www.softpedia.com/get/Compression-tools/CuteZIP.shtml
Compression Tool,CuteZIP,Compression using CAB/LZX Architecture (superior compression),https://www.softpedia.com/get/Compression-tools/CuteZIP.shtml
Compression Tool,CuteZIP,Customizable Smart Settings,https://www.softpedia.com/get/Compression-tools/CuteZIP.shtml
Compression Tool,CuteZIP,Volume Encrypting (on removable and static media),https://www.softpedia.com/get/Compression-tools/CuteZIP.shtml
Compression Tool,CuteZIP,Compressed File History,https://www.softpedia.com/get/Compression-tools/CuteZIP.shtml
Compression Tool,CuteZIP,Embedded Install Option,https://www.softpedia.com/get/Compression-tools/CuteZIP.shtml
Compression Tool,SecureZIP,"Save and send files securely directly from Microsoft Office applications, including Word, Excel, and PowerPoint",https://www.softpedia.com/get/Compression-tools/SecureZIP.shtml
Compression Tool,SecureZIP,Secure and compress emails and attachments in Microsoft Outlook,https://www.softpedia.com/get/Compression-tools/SecureZIP.shtml
Compression Tool,SecureZIP,"Encrypt data using passphrases, X.509 digital certificates, or both",https://www.softpedia.com/get/Compression-tools/SecureZIP.shtml
Compression Tool,Banana-Shrink,BananaShrink files are slightly bigger than zip format (1% to 5% bigger but most of the time around 3%) but...,https://www.softpedia.com/get/Compression-tools/Banana-Shrink.shtml
Compression Tool,Banana-Shrink,BananaShrink creates self-extracting compressed files!,https://www.softpedia.com/get/Compression-tools/Banana-Shrink.shtml
Compression Tool,Banana-Shrink,Self-extraction speed is slightly faster (around 10%) than zip uncompression!,https://www.softpedia.com/get/Compression-tools/Banana-Shrink.shtml
Compression Tool,Banana-Shrink,BananaShrink compression is 2 times faster than zip (Max level) compression!,https://www.softpedia.com/get/Compression-tools/Banana-Shrink.shtml
Compression Tool,FIR,Archive data files with options to compress and to encrypt,https://www.softpedia.com/get/Compression-tools/FIR.shtml
Compression Tool,FIR,No limit for the number of data files to convert,https://www.softpedia.com/get/Compression-tools/FIR.shtml
Compression Tool,FIR,Save data files paths,https://www.softpedia.com/get/Compression-tools/FIR.shtml
Compression Tool,FIR,"Output is one single bitmap, GIF graphics file or FIR archive file for convenient storage, transmission, etc",https://www.softpedia.com/get/Compression-tools/FIR.shtml
Compression Tool,FIR,Hide sensitive messages and files from prying eyes or misusing,https://www.softpedia.com/get/Compression-tools/FIR.shtml
Compression Tool,FIR,Optional with password protection,https://www.softpedia.com/get/Compression-tools/FIR.shtml
Compression Tool,FIR,May be used as an archiver,https://www.softpedia.com/get/Compression-tools/FIR.shtml
Compression Tool,FIR,All types of data files accepted,https://www.softpedia.com/get/Compression-tools/FIR.shtml
Compression Tool,FIR,Picture size can be defined,https://www.softpedia.com/get/Compression-tools/FIR.shtml
Compression Tool,FIR,Preview picture,https://www.softpedia.com/get/Compression-tools/FIR.shtml
Compression Tool,FIR,A number of built-in palettes to choose from,https://www.softpedia.com/get/Compression-tools/FIR.shtml
Compression Tool,FIR,"Support two graphics formats: BMP and GIF, and one archive format: FIR",https://www.softpedia.com/get/Compression-tools/FIR.shtml
Compression Tool,Sfx-Factory,built-in compression for ZIP and - for even smaller installation files - ACE,https://www.softpedia.com/get/Compression-tools/Sfx-Factory.shtml
Compression Tool,Sfx-Factory,project files that store your default settings for recurrent tasks,https://www.softpedia.com/get/Compression-tools/Sfx-Factory.shtml
Compression Tool,Sfx-Factory,multi-volume (disk spanning) SFX files (available for ACE compression only),https://www.softpedia.com/get/Compression-tools/Sfx-Factory.shtml
Compression Tool,Sfx-Factory,"3 different SFX installation types (Basic, Advanced, Expert)",https://www.softpedia.com/get/Compression-tools/Sfx-Factory.shtml
Compression Tool,Sfx-Factory,extremely small data overheads for each installation type,https://www.softpedia.com/get/Compression-tools/Sfx-Factory.shtml
Compression Tool,Sfx-Factory,"multilingual support - create your SFX files in english, french or german (more to follow)",https://www.softpedia.com/get/Compression-tools/Sfx-Factory.shtml
Compression Tool,Sfx-Factory,a generic uninstaller that ships with Sfx-Factory (or add your own uninstall package),https://www.softpedia.com/get/Compression-tools/Sfx-Factory.shtml
