domain,app,requirement,url
Antivirus,Ashampo-AntiVirus,Real-time protection neutralizes attacks as they happen,https://www.softpedia.com/get/Antivirus/Ashampo-AntiVirus.shtml
Antivirus,Ashampo-AntiVirus,Behavior blocker monitors application behavior and also eliminates not yet classified threats such as zero-day exploits,https://www.softpedia.com/get/Antivirus/Ashampo-AntiVirus.shtml
Antivirus,Ashampo-AntiVirus,On-access guard effectively neutralizes infection attempts during file operations,https://www.softpedia.com/get/Antivirus/Ashampo-AntiVirus.shtml
Antivirus,Ashampo-AntiVirus,Multi-engine scanner with two scan engines for maximum accuracy,https://www.softpedia.com/get/Antivirus/Ashampo-AntiVirus.shtml
Antivirus,Ashampo-AntiVirus,Integrated self-protection to prevent program manipulation through malware,https://www.softpedia.com/get/Antivirus/Ashampo-AntiVirus.shtml
Antivirus,Ashampo-AntiVirus,Daily updates keep protection always up to date,https://www.softpedia.com/get/Antivirus/Ashampo-AntiVirus.shtml
Antivirus,a-squared-HiJackFree,Manage all types of Autoruns on your system,https://www.softpedia.com/get/Antivirus/a-squared-HiJackFree.shtml
Antivirus,a-squared-HiJackFree,"Control all Explorer and Browser plugins (BHOs, Toolbars, etc.)",https://www.softpedia.com/get/Antivirus/a-squared-HiJackFree.shtml
Antivirus,a-squared-HiJackFree,Manage all running Processes and their associated modules,https://www.softpedia.com/get/Antivirus/a-squared-HiJackFree.shtml
Antivirus,a-squared-HiJackFree,"Control all Services, even those Windows doesn't display",https://www.softpedia.com/get/Antivirus/a-squared-HiJackFree.shtml
Antivirus,a-squared-HiJackFree,View open ports and the associated listening processes,https://www.softpedia.com/get/Antivirus/a-squared-HiJackFree.shtml
Antivirus,a-squared-HiJackFree,View all DNS entries in the hosts file,https://www.softpedia.com/get/Antivirus/a-squared-HiJackFree.shtml
Antivirus,a-squared-HiJackFree,Manage installed Layered Service Providers (LSPs),https://www.softpedia.com/get/Antivirus/a-squared-HiJackFree.shtml
Antivirus,a-squared-HiJackFree,Analyze the system configuration with using our live online analysis,https://www.softpedia.com/get/Antivirus/a-squared-HiJackFree.shtml
Antivirus,ArcaVir-Internet-Security,Malware protection,https://www.softpedia.com/get/Antivirus/ArcaVir-Internet-Security.shtml
Antivirus,ArcaVir-Internet-Security,E-mail scanner,https://www.softpedia.com/get/Antivirus/ArcaVir-Internet-Security.shtml
Antivirus,ArcaVir-Internet-Security,"Data sent by communicators, bluetooth and WiFi protection",https://www.softpedia.com/get/Antivirus/ArcaVir-Internet-Security.shtml
Antivirus,ArcaVir-Internet-Security,Proactive protection (heuristic),https://www.softpedia.com/get/Antivirus/ArcaVir-Internet-Security.shtml
Antivirus,ArcaVir-Internet-Security,Advaced virus database thanks to Molecule technology,https://www.softpedia.com/get/Antivirus/ArcaVir-Internet-Security.shtml
Antivirus,ArcaVir-Internet-Security,Firewall,https://www.softpedia.com/get/Antivirus/ArcaVir-Internet-Security.shtml
Antivirus,ArcaVir-Internet-Security,HTTP scanner,https://www.softpedia.com/get/Antivirus/ArcaVir-Internet-Security.shtml
Antivirus,ArcaVir-Internet-Security,E-banking protection,https://www.softpedia.com/get/Antivirus/ArcaVir-Internet-Security.shtml
Antivirus,ArcaVir-Internet-Security,Antiphishing,https://www.softpedia.com/get/Antivirus/ArcaVir-Internet-Security.shtml
Antivirus,ArcaVir-Internet-Security,Parental control,https://www.softpedia.com/get/Antivirus/ArcaVir-Internet-Security.shtml
Antivirus,ArcaVir-Internet-Security,Web Content Control,https://www.softpedia.com/get/Antivirus/ArcaVir-Internet-Security.shtml
Antivirus,ArcaVir-Internet-Security,Antispam,https://www.softpedia.com/get/Antivirus/ArcaVir-Internet-Security.shtml
Antivirus,Twister-Anti-TrojanVirus,"It integrates almost all of top class security technology such as Proactive Defense, Virtual Machine, Heuristic, iGene, Blackbox, Rollback and Cloud Security etc.",https://www.softpedia.com/get/Antivirus/Twister-Anti-TrojanVirus.shtml
Antivirus,Twister-Anti-TrojanVirus,"It has unparalleled defense capability to against Viruses, Trojans, Spyware and other all kinds of threats.",https://www.softpedia.com/get/Antivirus/Twister-Anti-TrojanVirus.shtml
Antivirus,Twister-Anti-TrojanVirus,Precise rollback brings amazing clean ability.,https://www.softpedia.com/get/Antivirus/Twister-Anti-TrojanVirus.shtml
Antivirus,Twister-Anti-TrojanVirus,Multimedia animation interface and speech control gives you a different experience.,https://www.softpedia.com/get/Antivirus/Twister-Anti-TrojanVirus.shtml
Antivirus,ZenOK,"Imagine being able to protect your data against computer theft, accidental deletion, viruses, computer crash until $10.000. Be covered with just ZenOK.",https://www.softpedia.com/get/Antivirus/ZenOK.shtml
Antivirus,ZenOK,ZenOK is the dashboard of your computer. High temperatures and performance are monitored. Make sure your computer performs well with ZenOK.,https://www.softpedia.com/get/Antivirus/ZenOK.shtml
Antivirus,ZenOK,Automatically save important files in real time to a secure online storage. Reach them anywhere via the secure ZenOK Website.,https://www.softpedia.com/get/Antivirus/ZenOK.shtml
Antivirus,ZenOK,"You can download, open, work and share files with friends, family, colleagues and even strangers with absolute peace of mind.",https://www.softpedia.com/get/Antivirus/ZenOK.shtml
Antivirus,STOPzilla,Active scanning quickly removes malware and prevents new infections in real-time.,https://www.softpedia.com/get/Internet/Popup-Ad-Spyware-Blockers/STOPzilla.shtml
Antivirus,STOPzilla,Hourly virus definition updates make sure the very latest infections are targeted.,https://www.softpedia.com/get/Internet/Popup-Ad-Spyware-Blockers/STOPzilla.shtml
Antivirus,STOPzilla,Improved smart web filter blocks malicious web sites from stealing your information.,https://www.softpedia.com/get/Internet/Popup-Ad-Spyware-Blockers/STOPzilla.shtml
Antivirus,STOPzilla,Works silently in the background,https://www.softpedia.com/get/Internet/Popup-Ad-Spyware-Blockers/STOPzilla.shtml
Antivirus,STOPzilla,Will not impact computer performance,https://www.softpedia.com/get/Internet/Popup-Ad-Spyware-Blockers/STOPzilla.shtml
Antivirus,MCShield,MCShield's detection of newly connected drives enables early reaction on possible malware nested on the arriving removable drives.,https://www.softpedia.com/get/Antivirus/MCShield.shtml
Antivirus,MCShield,Ultra fast scanning of root and certain special folders on the hard drives and adaptive scanning of removable drives to effectively tackle infections.,https://www.softpedia.com/get/Antivirus/MCShield.shtml
Antivirus,MCShield,Advanced automatic removal mode for easy cleanup & remediation with optional Interactive mode for users who desire more control over the process.,https://www.softpedia.com/get/Antivirus/MCShield.shtml
Antivirus,Fix-it-Utilities,"Choose the fix, cleaning or optimization to fit your needs or performance a comprehensive system tune-up automatically. Let Fix-It Utilities do the work for you with built-in scheduling.",https://www.softpedia.com/get/Antivirus/Fix-it-Utilities.shtml
Antivirus,Fix-it-Utilities,Optimizes your hard drive and system registry for improved system performance.,https://www.softpedia.com/get/Antivirus/Fix-it-Utilities.shtml
Antivirus,Fix-it-Utilities,"Check your hard drive for signs of failure, scans your life system and registry for problems and tests your hardware.",https://www.softpedia.com/get/Antivirus/Fix-it-Utilities.shtml
Antivirus,Fix-it-Utilities,Backs up your system files and cleans out unnecessary files and registry entries,https://www.softpedia.com/get/Antivirus/Fix-it-Utilities.shtml
Antivirus,Fix-it-Utilities,"Prevent your system from being infected with harmful viruses, trojans and worms. Get real-time protection from viruses in email messages and attachments as they arrive and as files are opened.",https://www.softpedia.com/get/Antivirus/Fix-it-Utilities.shtml
Antivirus,Fix-it-Utilities,Dangerous spyware can infect your system in many ways. Prevent spyware from harming your computer with real-time protection. Scan automatically of on demand and remove existing spyware and malware.,https://www.softpedia.com/get/Antivirus/Fix-it-Utilities.shtml
Antivirus,Fix-it-Utilities,"With over 40 integrated tools, Fix-It Utilities will fix, repair and optimize your PC for maximum performance.",https://www.softpedia.com/get/Antivirus/Fix-it-Utilities.shtml
Antivirus,Fix-it-Utilities,Fix-It Utilities includes powerful diagnostic tools to aid in finding problems with your system.,https://www.softpedia.com/get/Antivirus/Fix-it-Utilities.shtml
Antivirus,Fix-it-Utilities,System Protection and health status meters give you an instant overview of your PC's health.,https://www.softpedia.com/get/Antivirus/Fix-it-Utilities.shtml
Antivirus,Fix-it-Utilities,"Regain wasted disk space, repair hard drive problems and speed up Windows Startup.",https://www.softpedia.com/get/Antivirus/Fix-it-Utilities.shtml
Antivirus,Fix-it-Utilities,Identify and remove startup programs that slow down and may even harm your system.,https://www.softpedia.com/get/Antivirus/Fix-it-Utilities.shtml
Antivirus,Fix-it-Utilities,"PCDiagnosticsTMchecks and reports on your installed system hardware including memory, hard drives, USB, network cards, video and sounds cards, modems and more!",https://www.softpedia.com/get/Antivirus/Fix-it-Utilities.shtml
Antivirus,Fix-it-Utilities,"Users can select profiles to optimize their systems for certain PC tasks, like Gaming, Multimedia, Office tasks and Security. One click and you're optimized for maximum performance.",https://www.softpedia.com/get/Antivirus/Fix-it-Utilities.shtml
Antivirus,Fix-it-Utilities,"Help prevent your data from falling into the wrong hands by securely erasing data from your hard drive. You'll be protected from Identity Theft as File Shredder meets U.S. Department of Defense Security cleaning standards, ensuring that erased data is completely unrecoverable.",https://www.softpedia.com/get/Antivirus/Fix-it-Utilities.shtml
Antivirus,Fix-it-Utilities,Automatically checks the health and security status of your PC in the background ensuring you are always protected without you having to lift a finger.,https://www.softpedia.com/get/Antivirus/Fix-it-Utilities.shtml
Antivirus,Fix-it-Utilities,"Supports offloading files to an external USB Drive (and thumb drive), making recovery easier and more convenient than ever.",https://www.softpedia.com/get/Antivirus/Fix-it-Utilities.shtml
Antivirus,Noralabs-Norascan,Scan known and unknown malware,https://www.softpedia.com/get/Antivirus/Noralabs-Norascan.shtml
Antivirus,Noralabs-Norascan,No need to reboot after installation,https://www.softpedia.com/get/Antivirus/Noralabs-Norascan.shtml
Antivirus,Noralabs-Norascan,Works together with other anti malware software,https://www.softpedia.com/get/Antivirus/Noralabs-Norascan.shtml
Antivirus,Noralabs-Norascan,Can scan in Windows safe mode,https://www.softpedia.com/get/Antivirus/Noralabs-Norascan.shtml
Antivirus,Noralabs-Norascan,Very fast and new technology of scan engine,https://www.softpedia.com/get/Antivirus/Noralabs-Norascan.shtml
Antivirus,Noralabs-Norascan,Auto update of signatures and new program versions,https://www.softpedia.com/get/Antivirus/Noralabs-Norascan.shtml
Antivirus,Noralabs-Norascan,Dual scanning and in the cloud scanning,https://www.softpedia.com/get/Antivirus/Noralabs-Norascan.shtml
Antivirus,Noralabs-Norascan,First Pattern Wave scanner,https://www.softpedia.com/get/Antivirus/Noralabs-Norascan.shtml
Antivirus,Mx-One-Antivirus,"Protection against: Virus, Trojans, Worms, Spyware (Spyware), Hacking Tools (Hacktools), Software Risk (Riskware).",https://www.softpedia.com/get/Antivirus/Mx-One-Antivirus.shtml
Antivirus,Mx-One-Antivirus,"Compatible with any antivirus resident like for example: Nod32, Kaspersky, BitDefender, AVG, Norton, Panda, AVG, Avast, Avira Antivir, among others.",https://www.softpedia.com/get/Antivirus/Mx-One-Antivirus.shtml
Antivirus,Mx-One-Antivirus,Protection in realtime,https://www.softpedia.com/get/Antivirus/Mx-One-Antivirus.shtml
Antivirus,Mx-One-Antivirus,"System ""CHECK AND DESTROY"" detects and removes all viruses that attempt to infect your device while connected to an infected PC, even unknown viruses.",https://www.softpedia.com/get/Antivirus/Mx-One-Antivirus.shtml
Antivirus,Mx-One-Antivirus,"System Protection ""Guardian"" protects your PC from viruses that come in infected and USB devices to connect to your computer infected no matter what if the device has Mx One Antivirus installed or not, also detects even unknown viruses.",https://www.softpedia.com/get/Antivirus/Mx-One-Antivirus.shtml
Antivirus,Mx-One-Antivirus,"Protection against unknown viruses and new variants with ""Heuristic ONE"" AND ""GENERIC ONE""",https://www.softpedia.com/get/Antivirus/Mx-One-Antivirus.shtml
Antivirus,Mx-One-Antivirus,You only need very small 1Mb of space available on either the PC or on removable media.,https://www.softpedia.com/get/Antivirus/Mx-One-Antivirus.shtml
Antivirus,AhnLab-V3Net-for-Windows-Server,Minimizes security responsibility of file servers,https://www.softpedia.com/get/Antivirus/AhnLab-V3Net-for-Windows-Server.shtml
Antivirus,AhnLab-V3Net-for-Windows-Server,Advanced Security Policy Design Functions,https://www.softpedia.com/get/Antivirus/AhnLab-V3Net-for-Windows-Server.shtml
Antivirus,AhnLab-V3Net-for-Windows-Server,Virus Information Calendar with web-search functionality,https://www.softpedia.com/get/Antivirus/AhnLab-V3Net-for-Windows-Server.shtml
Antivirus,AhnLab-V3Net-for-Windows-Server,Automatic analysis and reaction to security vulnerabilities,https://www.softpedia.com/get/Antivirus/AhnLab-V3Net-for-Windows-Server.shtml
Antivirus,AhnLab-V3Net-for-Windows-Server,Integrated Toolbar and Office Protection,https://www.softpedia.com/get/Antivirus/AhnLab-V3Net-for-Windows-Server.shtml
Antivirus,AhnLab-V3Net-for-Windows-Server,Full Suite of System Security Reports,https://www.softpedia.com/get/Antivirus/AhnLab-V3Net-for-Windows-Server.shtml
Antivirus,AhnLab-V3Net-for-Windows-Server,Preventing security threats of file server,https://www.softpedia.com/get/Antivirus/AhnLab-V3Net-for-Windows-Server.shtml
Antivirus,AhnLab-V3Net-for-Windows-Server,Minimizing virus spreading by reverse tracing of infected source,https://www.softpedia.com/get/Antivirus/AhnLab-V3Net-for-Windows-Server.shtml
Antivirus,AhnLab-V3Net-for-Windows-Server,Isolating network to stop security threats spreading,https://www.softpedia.com/get/Antivirus/AhnLab-V3Net-for-Windows-Server.shtml
Antivirus,AhnLab-V3Net-for-Windows-Server,Monitoring files and data downloading from IE in real time,https://www.softpedia.com/get/Antivirus/AhnLab-V3Net-for-Windows-Server.shtml
Antivirus,AhnLab-V3Net-for-Windows-Server,Providing advanced warning through system vulnerability report,https://www.softpedia.com/get/Antivirus/AhnLab-V3Net-for-Windows-Server.shtml
Antivirus,Antidote-Free,"Very user-friendly interface, easy to use, does not demand any special training",https://www.softpedia.com/get/Antivirus/Antidote-Free.shtml
Antivirus,Antidote-Free,High quality detection of viruses and other malicious codes,https://www.softpedia.com/get/Antivirus/Antidote-Free.shtml
Antivirus,Antidote-Free,Effective male ware neutralization including total clearing of system against all evidencHigh working speed and minimal influence on computer speed,https://www.softpedia.com/get/Antivirus/Antidote-Free.shtml
Antivirus,VIPRE-Internet-Security,Edge Protection is a proactive technology that defends against zero-day threats by protecting any web browser and its components against drive-by download attacks and known and unknown exploit kits.,https://www.softpedia.com/get/Antivirus/VIPRE-Internet-Security.shtml
Antivirus,VIPRE-Internet-Security,"VIPRE's user interface makes managing VIPRE easy and intuitive. Quickly select or schedule scans, check for current definition updates, customize how patchs are applied and much more.",https://www.softpedia.com/get/Antivirus/VIPRE-Internet-Security.shtml
Antivirus,VIPRE-Internet-Security,"Scans your Facebook page for bad links that could infect PCs with malware like viruses and Trojans, or expose you and your friends to other online threats.",https://www.softpedia.com/get/Antivirus/VIPRE-Internet-Security.shtml
Antivirus,VIPRE-Internet-Security,"Helps you browse the web safely by identifying links that could infect your PC with viruses, Trojans or other online threats.",https://www.softpedia.com/get/Antivirus/VIPRE-Internet-Security.shtml
Antivirus,VIPRE-Internet-Security,Defends against the most common cause of infections  vulnerable software  by automatically updating programs on your PC.,https://www.softpedia.com/get/Antivirus/VIPRE-Internet-Security.shtml
Antivirus,VIPRE-Internet-Security,"Ensures a smooth, trouble-free installation process by eliminating possible internet security software conflicts.",https://www.softpedia.com/get/Antivirus/VIPRE-Internet-Security.shtml
Antivirus,VIPRE-Internet-Security,Protects against incoming and outgoing Internet traffic quickly,https://www.softpedia.com/get/Antivirus/VIPRE-Internet-Security.shtml
Antivirus,VIPRE-Internet-Security,and easily with customizable settings for advanced users.,https://www.softpedia.com/get/Antivirus/VIPRE-Internet-Security.shtml
Antivirus,VIPRE-Internet-Security,"Filters unwanted email from your inbox and safeguards against spam, phishing scams and malicious URLs.",https://www.softpedia.com/get/Antivirus/VIPRE-Internet-Security.shtml
Antivirus,VIPRE-Internet-Security,Blocks access to malicious websites containing computer internet security threats to prevent you from inadvertently browsing to them and compromising your PC.,https://www.softpedia.com/get/Antivirus/VIPRE-Internet-Security.shtml
Antivirus,VIPRE-Internet-Security,Combines advanced antivirus and anti-spyware technologies to provide complete security that doesn't slow down your PC.,https://www.softpedia.com/get/Antivirus/VIPRE-Internet-Security.shtml
Antivirus,VIPRE-Internet-Security,"Detects and removes viruses, spyware, rootkits, bots, Trojans and all other types of malware.",https://www.softpedia.com/get/Antivirus/VIPRE-Internet-Security.shtml
Antivirus,VIPRE-Internet-Security,"Leverages multiple detection methods to monitor and protect against web threats, including zero-day attacks, in real time.",https://www.softpedia.com/get/Antivirus/VIPRE-Internet-Security.shtml
Antivirus,VIPRE-Internet-Security,Scans USB flash drives and other removable drives and files for threats automatically when connected to your PC.,https://www.softpedia.com/get/Antivirus/VIPRE-Internet-Security.shtml
Antivirus,VIPRE-Internet-Security,Finds and disables hard-to-remove malware that gains unauthorized access to and hides deep within your PC.,https://www.softpedia.com/get/Antivirus/VIPRE-Internet-Security.shtml
Antivirus,VIPRE-Internet-Security,"Protects against email viruses and computer internet security threats in Outlook, Outlook Express, Windows Mail and any",https://www.softpedia.com/get/Antivirus/VIPRE-Internet-Security.shtml
Antivirus,VIPRE-Internet-Security,email program using POP3 and SMTP.,https://www.softpedia.com/get/Antivirus/VIPRE-Internet-Security.shtml
Antivirus,VIPRE-Internet-Security,"Adds an ""Erase Files"" option to your Window's Explorer menu to permanently delete all traces of a file.",https://www.softpedia.com/get/Antivirus/VIPRE-Internet-Security.shtml
Antivirus,VIPRE-Internet-Security,"Removes browsing and search histories, including the history stored by many popular applications.",https://www.softpedia.com/get/Antivirus/VIPRE-Internet-Security.shtml
Antivirus,Roboscan-Internet-Security-Free,Three scanning modes,https://www.softpedia.com/get/Antivirus/Roboscan-Internet-Security-Free.shtml
Antivirus,Roboscan-Internet-Security-Free,Firewall,https://www.softpedia.com/get/Antivirus/Roboscan-Internet-Security-Free.shtml
Antivirus,Roboscan-Internet-Security-Free,File Shredder,https://www.softpedia.com/get/Antivirus/Roboscan-Internet-Security-Free.shtml
Antivirus,Roboscan-Internet-Security-Free,System Vulnerabilities Checker,https://www.softpedia.com/get/Antivirus/Roboscan-Internet-Security-Free.shtml
Antivirus,Roboscan-Internet-Security-Free,Proactive Detection Technology,https://www.softpedia.com/get/Antivirus/Roboscan-Internet-Security-Free.shtml
Antivirus,Wormblaster,Provides Search and Destroy Scanner to remove known or unknown threats into your infected system.,https://www.softpedia.com/get/Antivirus/Wormblaster.shtml
Antivirus,Wormblaster,Control panel Options provide you to configure the options of the software.,https://www.softpedia.com/get/Antivirus/Wormblaster.shtml
Antivirus,Wormblaster,Process explorer provide you to terminate the process of known or unkown threats.,https://www.softpedia.com/get/Antivirus/Wormblaster.shtml
Antivirus,Wormblaster,System Optimizer provide you to tweaks your PC and Improved.,https://www.softpedia.com/get/Antivirus/Wormblaster.shtml
Antivirus,Wormblaster,Washer it is having three useful buttons to choose.,https://www.softpedia.com/get/Antivirus/Wormblaster.shtml
Antivirus,Wormblaster,Useful Utilities 9 useful utilities from Microsoft Windows.,https://www.softpedia.com/get/Antivirus/Wormblaster.shtml
Antivirus,Wormblaster,Startup Entry the way to remove the startup of known or unkown threats after terminating them.,https://www.softpedia.com/get/Antivirus/Wormblaster.shtml
Antivirus,Wormblaster,Lifetime Protection is a proactive defense for all types of threats from the removable drives (USB).,https://www.softpedia.com/get/Antivirus/Wormblaster.shtml
Antivirus,Wormblaster,Hidden file/folder fixer is the way to fix all folders or files that are hides by a viruses.,https://www.softpedia.com/get/Antivirus/Wormblaster.shtml
Antivirus,Wormblaster,Update Virus Database file provide you to update the virus database to ensure the security you needs from WormBlaster Team.,https://www.softpedia.com/get/Antivirus/Wormblaster.shtml
Antivirus,Ikarus-Virus-Utilities,Protects against virus attacks when surfing the net,https://www.softpedia.com/get/Antivirus/Ikarus-Virus-Utilities.shtml
Antivirus,Ikarus-Virus-Utilities,Provides email protection for MS Outlook and Outlook Express,https://www.softpedia.com/get/Antivirus/Ikarus-Virus-Utilities.shtml
Antivirus,Ikarus-Virus-Utilities,Prevents the unintended installation of dialers,https://www.softpedia.com/get/Antivirus/Ikarus-Virus-Utilities.shtml
Antivirus,Ikarus-Virus-Utilities,Protects against unwanted addware and spyware,https://www.softpedia.com/get/Antivirus/Ikarus-Virus-Utilities.shtml
Antivirus,Ikarus-Virus-Utilities,Protects against virus attacks from mobile memory devices such as USB sticks,https://www.softpedia.com/get/Antivirus/Ikarus-Virus-Utilities.shtml
Antivirus,Ikarus-Virus-Utilities,Scans the installed drives for viruses,https://www.softpedia.com/get/Antivirus/Ikarus-Virus-Utilities.shtml
Antivirus,Ikarus-Virus-Utilities,Automatically updates the software and virus database.,https://www.softpedia.com/get/Antivirus/Ikarus-Virus-Utilities.shtml
Antivirus,Outpost-Security-Suite-Free,"The firewall controls your computer's connections with other PCs by blocking hackers and preventing local and remote unauthorized network access. The firewall controls application inbound and outbound Internet access, as well as stops malware from communicating to or from your PC.",https://www.softpedia.com/get/Antivirus/Outpost-Security-Suite-Free.shtml
Antivirus,Outpost-Security-Suite-Free,"Anti-Leak monitors program behaviors and interactions in order to proactively defend against unauthorized activity. It also blocks Trojans, spyware, and all kinds of sophisticated hacking techniques that try to compromise your system's security or steal your data.",https://www.softpedia.com/get/Antivirus/Outpost-Security-Suite-Free.shtml
Antivirus,Outpost-Security-Suite-Free,Outpost Security Suite Free uses specialized techniques to ensure that its own protection cannot be disabled by specific types of malware that were designed to do just that.,https://www.softpedia.com/get/Antivirus/Outpost-Security-Suite-Free.shtml
Antivirus,Outpost-Security-Suite-Free,"The suite's lightweight yet effective malware scanner detects and quarantines or directly removes viruses, spyware and other malicious software automatically. The resident on-access monitor is constantly on guard against malware that's lying idle or being activated, yet has little or no impact on system performance.",https://www.softpedia.com/get/Antivirus/Outpost-Security-Suite-Free.shtml
Antivirus,Outpost-Security-Suite-Free,"The anti-spam engine keeps your inbox free of junk email. You can train it to recognize and use your personal definition of spam, so it becomes more efficient and an even greater time saver the longer it's used.",https://www.softpedia.com/get/Antivirus/Outpost-Security-Suite-Free.shtml
Antivirus,Outpost-Security-Suite-Free,"Powerful, easy to use protection offers extensive assistance for beginners in making the best use of the product, while advanced users will welcome the wealth of control options and customizable settings they can use to customize their own configurations.",https://www.softpedia.com/get/Antivirus/Outpost-Security-Suite-Free.shtml
Antivirus,CA-Internet-Security-Suite-Plus,Checks the reputation of every file that your computer attempts to run; if its known to be good then we allow it to run; if it is found to be malicious we block itfrom running. Stops malicious applications from running and warns you when a potentially unwanted application is about to run.,https://www.softpedia.com/get/Security/Security-Related/CA-Internet-Security-Suite-Plus.shtml
Antivirus,CA-Internet-Security-Suite-Plus,"Stay protected from malicious content while on your social networking pages. Connect, share and like without worry",https://www.softpedia.com/get/Security/Security-Related/CA-Internet-Security-Suite-Plus.shtml
Antivirus,CA-Internet-Security-Suite-Plus,"Prevents viruses, spyware, ransomware and other malware from infecting your PC, Mac, tablet and smartphone.",https://www.softpedia.com/get/Security/Security-Related/CA-Internet-Security-Suite-Plus.shtml
Antivirus,CA-Internet-Security-Suite-Plus,"Locate and track your Android devices and remotely lock them down if lost or stolen. Plus, protection against viruses and spyware is also included for your Android tablet",https://www.softpedia.com/get/Security/Security-Related/CA-Internet-Security-Suite-Plus.shtml
Antivirus,CA-Internet-Security-Suite-Plus,Stops cyber criminals from gaining access to your personal information. Store your personal information in an encrypted vault and Total Defense protects this information from being transmitted to the internet.,https://www.softpedia.com/get/Security/Security-Related/CA-Internet-Security-Suite-Plus.shtml
Antivirus,CA-Internet-Security-Suite-Plus,Lets you monitor the status of your system by providing real-time reports that show user activity and system alerts. Every month you receive a consolidated report of the protection you received and the product updates that occurred,https://www.softpedia.com/get/Security/Security-Related/CA-Internet-Security-Suite-Plus.shtml
Antivirus,CA-Internet-Security-Suite-Plus,"Protects you from phishing attacks, internet fraud, and malicious websites that can compromise your personal information and steal your identity.",https://www.softpedia.com/get/Security/Security-Related/CA-Internet-Security-Suite-Plus.shtml
Antivirus,CA-Internet-Security-Suite-Plus,"Parental Controls helps you protect your child from cyber bullying, online predators and offensive content by filtering or blocking access to inappropriate web sites, instant messaging programs, and peer-to-peer services.",https://www.softpedia.com/get/Security/Security-Related/CA-Internet-Security-Suite-Plus.shtml
Antivirus,Malwarebytes-Anti-Malware-Premium,Real-time protection,https://www.softpedia.com/get/Antivirus/Malwarebytes-Anti-Malware-Premium.shtml
Antivirus,Malwarebytes-Anti-Malware-Premium,Anti-exploit,https://www.softpedia.com/get/Antivirus/Malwarebytes-Anti-Malware-Premium.shtml
Antivirus,Malwarebytes-Anti-Malware-Premium,Anti-ransomware,https://www.softpedia.com/get/Antivirus/Malwarebytes-Anti-Malware-Premium.shtml
Antivirus,Malwarebytes-Anti-Malware-Premium,Malicious website protection,https://www.softpedia.com/get/Antivirus/Malwarebytes-Anti-Malware-Premium.shtml
Antivirus,Malwarebytes-Anti-Malware-Premium,Anti-malware/Anti-spyware,https://www.softpedia.com/get/Antivirus/Malwarebytes-Anti-Malware-Premium.shtml
Antivirus,Malwarebytes-Anti-Malware-Premium,Anti-rootkit,https://www.softpedia.com/get/Antivirus/Malwarebytes-Anti-Malware-Premium.shtml
Antivirus,Naevius-USB-Antivirus,"Protection against any Trojans, spyware, worms via USB storage.",https://www.softpedia.com/get/Antivirus/Naevius-USB-Antivirus.shtml
Antivirus,Naevius-USB-Antivirus,"Compatible with any antivirus resident like for example: BitDefender, Nod32, Kaspersky, AVG, Norton, McAfee, Panda, AVAST etc.",https://www.softpedia.com/get/Antivirus/Naevius-USB-Antivirus.shtml
Antivirus,Naevius-USB-Antivirus,Protection in realtime with.,https://www.softpedia.com/get/Antivirus/Naevius-USB-Antivirus.shtml
Antivirus,Jiangmin-Antivirus-KV,Advanced Intellectualized Antivirus Engine: Scan and remove all known viruses and Trojans according to classification with higher scanning and killing speed.,https://www.softpedia.com/get/Antivirus/Jiangmin-Antivirus-KV.shtml
Antivirus,Jiangmin-Antivirus-KV,"Advanced Active Defense: Detect and monitor most unknown threats and malicious programs on the basis of virus behaviors, and support adding samples to swatch library, Block and Allowed list manually.",https://www.softpedia.com/get/Antivirus/Jiangmin-Antivirus-KV.shtml
Antivirus,Jiangmin-Antivirus-KV,Auto Identify Suspicious Files : Mark suspicious files after scanning.,https://www.softpedia.com/get/Antivirus/Jiangmin-Antivirus-KV.shtml
Antivirus,Jiangmin-Antivirus-KV,"Advanced Patent BootScan: Detect and remove viruses (especially I-Worm/Blaster, I-Worm/Sasser, etc.) completely with high efficiency before Windows starts.",https://www.softpedia.com/get/Antivirus/Jiangmin-Antivirus-KV.shtml
Antivirus,Jiangmin-Antivirus-KV,"Advanced System Monitor: Monitor suspicious operations in registry, process, memory, network, etc. Proactively protect your PC against threats completely.",https://www.softpedia.com/get/Antivirus/Jiangmin-Antivirus-KV.shtml
Antivirus,Jiangmin-Antivirus-KV,"Powerful Password Protector: Completely protect your passwords(including online banking, online game, online stock trading account, etc.) from phishing attacks, Trojan monitoring, etc.",https://www.softpedia.com/get/Antivirus/Jiangmin-Antivirus-KV.shtml
Antivirus,Jiangmin-Antivirus-KV,Anti-Trojan for Webpage: Monitor and prevent your PC from websites of being infected by Trojan.,https://www.softpedia.com/get/Antivirus/Jiangmin-Antivirus-KV.shtml
Antivirus,MSN-Photo-Virus-Remover,Removes many different strains of common MSN Viruses.,https://www.softpedia.com/get/Antivirus/MSN-Photo-Virus-Remover.shtml
Antivirus,MSN-Photo-Virus-Remover,"Restores access to Regedit, Task Manager, Run, Command Prompt, System Restore Configuration Panel and Folder Options.",https://www.softpedia.com/get/Antivirus/MSN-Photo-Virus-Remover.shtml
Antivirus,MSN-Photo-Virus-Remover,Scans External drives such as USB drives and portable harddrives for auto runs which may reinfect the system.,https://www.softpedia.com/get/Antivirus/MSN-Photo-Virus-Remover.shtml
